model_id,car_id,firm_id,price,domestic,japan,european,const,hpwt,air,mpd,space,mpg,trend,year,share,quantity,logit_depvar
CDELDR82,2097,19,19.39481865,1,0,0,1,0.345781466,1,1.265817901,1.4555,1.7,11,82,0.000682369,57.263,-7.205330839
CVCHEV79,2100,19,5.427979275,1,0,0,1,0.324027916,0,2.15933642,1.023,2.9,11,82,0.002763734,231.927,-5.806562862
CVCAVL82,2101,19,7.447668394,1,0,0,1,0.370994941,0,1.93595679,1.1591,2.6,11,82,0.001446555,121.392,-6.453960551
CVCITA80,2102,19,7.149222798,1,0,0,1,0.373599004,0,1.93595679,1.2213,2.6,11,82,0.002225768,186.782,-6.023043368
CVMALI80,2104,19,8.432124352,1,0,0,1,0.355871886,0,1.489197531,1.4089,2,11,82,0.001319574,110.736,-6.545836539
CVCLBR82,2107,19,8.769948187,1,0,0,1,0.329188003,0,1.861496914,1.3041,2.5,11,82,0.001207262,101.311,-6.634790536
CVCAMA75,2110,19,8.03626943,1,0,0,1,0.31765805,0,1.489197531,1.3724,2,11,82,0.002178889,182.848,-6.044330323
CVMNTC80,2112,19,8.47357513,1,0,0,1,0.344827586,0,1.489197531,1.4472,2,11,82,0.001179175,98.954,-6.658330434
CVCORV78,2120,19,18.95336788,1,0,0,1,0.618811881,1,1.116898148,1.2834,1.5,11,82,0.000267845,22.477,-8.140492965
CRLEBA82,2121,16,8.537823834,1,0,0,1,0.342158859,0,1.787037037,1.242,2.4,11,82,0.001055495,88.575,-6.769135879
CRCORD80,2123,16,8.557512953,1,0,0,1,0.271493213,0,1.265817901,1.5403,1.7,11,82,0.000188613,15.828,-8.491205006
CRNEWY82,2125,16,12.18341969,1,0,0,1,0.256410256,1,1.265817901,1.5525,1.7,11,82,0.000748874,62.844,-7.112330064
CRIMPE81,2127,16,21.7492228,1,0,0,1,0.329531052,1,1.116898148,1.5622,1.5,11,82,3.09945E-05,2.601,-10.29708954
DGCOLT80,2128,16,5.917098446,1,0,0,1,0.371352785,0,2.829475309,0.9891,3.8,11,82,0.000442444,37.129,-7.638587194
DGOMNI80,2129,16,5.698445596,1,0,0,1,0.298578199,0,2.606095679,1.0758,3.5,11,82,0.00047668,40.002,-7.564056077
DGARIE81,2131,16,6.869430052,1,0,0,1,0.363636364,0,1.787037037,1.2144,2.4,11,82,0.001347458,113.076,-6.52492537
 DG40082,2133,16,8.432124352,1,0,0,1,0.346677672,0,1.787037037,1.2558,2.4,11,82,0.000344932,28.946,-7.887553504
DGCHLN81,2134,16,8.334715026,1,0,0,1,0.337614679,0,1.638117284,1.188,2.2,11,82,0.000167116,14.024,-8.612215382
DGDIPL80,2135,16,8.031088083,1,0,0,1,0.27480916,0,1.265817901,1.545,1.7,11,82,0.000296313,24.866,-8.039484121
DGMIRA80,2137,16,8.931606218,1,0,0,1,0.272314675,0,1.340277778,1.533,1.8,11,82,8.71803E-05,7.316,-9.262921799
FDESCO81,2139,18,5.87357513,1,0,0,1,0.33748702,0,2.084876543,1.0824,2.8,11,82,0.004023773,337.667,-5.430925327
 FDEXP82,2141,18,7.65492228,1,0,0,1,0.31753786,0,2.15933642,1.1286,2.9,11,82,0.00046499,39.021,-7.588885567
FDFRMO78,2143,18,6.937823834,1,0,0,1,0.325083118,0,1.638117284,1.3916,2.2,11,82,0.001657046,139.056,-6.3181088
FDMUST74,2144,18,6.575129534,1,0,0,1,0.350457985,0,1.638117284,1.224,2.2,11,82,0.001424319,119.526,-6.469451609
FDGRNA77,2147,18,7.565803109,1,0,0,1,0.325323475,0,1.638117284,1.3987,2.2,11,82,0.001131366,94.942,-6.699719351
 FDLTD80,2150,18,8.613471503,1,0,0,1,0.340715503,0,1.265817901,1.638,1.7,11,82,0.00181955,152.693,-6.22455616
FDTHNB81,2152,18,8.8,1,0,0,1,0.293333333,0,1.340277778,1.5075,1.8,11,82,0.00050746,42.585,-7.501483451
LCTWNC81,2154,18,16.68393782,1,0,0,1,0.330284553,1,1.191358025,1.7301,1.6,11,82,0.000506888,42.537,-7.502611244
LCMARK80,2155,18,20.64663212,1,0,0,1,0.326961771,1,1.191358025,1.7301,1.6,11,82,0.000332706,27.92,-7.923642252
LCCONT82,2156,18,22.0746114,1,0,0,1,0.370159453,1,1.340277778,1.4948,1.8,11,82,0.000269442,22.611,-8.134549016
MCLYNX81,2157,18,5.916062176,1,0,0,1,0.337837838,0,2.084876543,1.0824,2.8,11,82,0.001143485,95.959,-6.689064513
 MCLN782,2159,18,8.069430052,1,0,0,1,0.315687227,0,2.15933642,1.1286,2.9,11,82,0.000156188,13.107,-8.679839091
MCZEPH78,2160,18,6.643523316,1,0,0,1,0.33460076,0,1.638117284,1.3916,2.2,11,82,0.000504814,42.363,-7.50671019
MCCAPR79,2162,18,6.954404145,1,0,0,1,0.344557557,0,1.638117284,1.26,2.2,11,82,0.000372745,31.28,-7.810006614
MCCOUG81,2165,18,8.45388601,1,0,0,1,0.295302013,0,1.340277778,1.3987,1.8,11,82,0.000486534,40.829,-7.543592916
MCMARQ79,2169,18,8.988601036,1,0,0,1,0.321371184,0,1.265817901,1.6614,1.7,11,82,0.001048559,87.993,-6.775728264
ODFREN82,2171,19,7.718134715,1,0,0,1,0.375266525,0,2.010416667,1.0912,2.7,11,82,0.000337008,28.281,-7.910795328
ODOMEG80,2172,19,7.848704663,1,0,0,1,0.354609929,0,1.93595679,1.281,2.6,11,82,0.000862652,72.392,-6.970889733
ODCTLC82,2178,19,9.323316062,1,0,0,1,0.346687211,0,1.861496914,1.323,2.5,11,82,0.001350926,113.367,-6.522355186
ODDELT77,2180,19,8.915025907,1,0,0,1,0.309249367,0,1.340277778,1.6863,1.8,11,82,0.002154949,180.839,-6.055378397
  OD9881,2183,19,12.73989637,1,0,0,1,0.325351379,1,1.265817901,1.7094,1.7,11,82,0.001063216,89.223,-6.761846676
ODTORN81,2185,19,14.9865285,1,0,0,1,0.338294993,1,1.265817901,1.4832,1.7,11,82,0.000409471,34.362,-7.716034227
PLHORI80,2188,16,5.698445596,1,0,0,1,0.298578199,0,2.606095679,1.0758,3.5,11,82,0.000558962,46.907,-7.404818611
PLRELI81,2190,16,6.869430052,1,0,0,1,0.363636364,0,1.787037037,1.2144,2.4,11,82,0.001748874,146.762,-6.264173302
PLSAPO78,2192,16,8.334715026,1,0,0,1,0.366972477,0,1.638117284,1.188,2.2,11,82,0.000155723,13.068,-8.682819036
PLGRNF81,2193,16,8.031088083,1,0,0,1,0.27480916,0,1.265817901,1.545,1.7,11,82,0.000217534,18.255,-8.348546514
PTT10081,2195,19,6.160621762,1,0,0,1,0.309818875,0,2.15933642,1.023,2.9,11,82,0.000610799,51.257,-7.316133335
PTJ20082,2196,19,7.152331606,1,0,0,1,0.37399065,0,1.93595679,1.144,2.6,11,82,0.000679806,57.048,-7.209092511
PTPHOE80,2197,19,7.216580311,1,0,0,1,0.380067568,0,1.93595679,1.26,2.6,11,82,0.000590183,49.527,-7.350467554
PT600082,2199,19,9.212435233,1,0,0,1,0.33949453,0,1.861496914,1.292,2.5,11,82,0.000662838,55.624,-7.234370767
PTFIRB72,2201,19,8.414507772,1,0,0,1,0.393950053,0,1.563657407,1.4328,2.1,11,82,0.000143247,12.021,-8.766330409
PTBNNV80,2203,19,8.83626943,1,0,0,1,0.343428036,0,1.489197531,1.4328,2,11,82,0.000908423,76.233,-6.91919109
PTGRNP78,2204,19,8.635233161,1,0,0,1,0.340979541,0,1.489197531,1.4746,2,11,82,0.000996187,83.598,-6.826965933
ARSPID82,2422,20,15.53367876,0,0,1,1,0.45133438,0,1.638117284,1.0985,2.2,11,82,2.61327E-05,2.193,-10.46771506
AD500081,2424,7,14.58031088,0,0,1,1,0.495426829,0,1.414737654,1.33,1.9,11,82,0.00029617,24.854,-8.039966824
AD400080,2426,7,11.25906736,0,0,1,1,0.348563354,0,2.084876543,1.1859,2.8,11,82,0.000192891,16.187,-8.468777078
BW320i81,2428,8,13.77202073,0,0,1,1,0.404,1,1.861496914,1.1392,2.5,11,82,0.000434484,36.461,-7.656742333
BW528e82,2429,8,24.17098446,0,0,1,1,0.408783784,1,1.638117284,1.2663,2.2,11,82,0.000125599,10.54,-8.897807986
BW633c81,2430,8,38.33678756,0,0,1,1,0.541916168,1,1.414737654,1.3192,1.9,11,82,1.80533E-05,1.515,-10.83757009
BW733i81,2431,8,34.52331606,0,0,1,1,0.526162791,1,1.414737654,1.4058,1.9,11,82,4.61879E-05,3.876,-9.898181835
 DT21081,2432,2,4.973056995,0,1,0,1,0.341925302,0,2.233796296,1.0521,3,11,82,0.002283515,191.628,-5.997429537
 DT31081,2433,2,5.895336788,0,1,0,1,0.335743802,0,2.382716049,1.0304,3.2,11,82,0.000533604,44.779,-7.45124625
DTSTAN82,2434,2,7.252849741,0,1,0,1,0.407407407,0,2.233796296,1.1484,3,11,82,0.000705379,59.194,-7.172165344
DT200S81,2435,2,8.019689119,0,1,0,1,0.395962733,0,1.93595679,1.1859,2.6,11,82,0.000578648,48.559,-7.370205976
DT280Z81,2436,2,18.9626943,0,1,0,1,0.598603259,0,1.489197531,1.2194,2,11,82,0.000682333,57.26,-7.20538323
DT810M82,2437,2,11.44974093,0,1,0,1,0.429491768,1,1.638117284,1.2342,2.2,11,82,0.000645857,54.199,-7.260323071
FTX11981,2438,17,11.29533679,0,0,1,1,0.352112676,0,1.93595679,0.9734,2.6,11,82,2.81108E-05,2.359,-10.39474773
FTSPID82,2439,17,12.7357513,0,0,1,1,0.508474576,0,1.861496914,1.0432,2.5,11,82,5.74847E-05,4.824,-9.67938207
HD130082,2440,3,4.973056995,0,1,0,1,0.364705882,0,2.606095679,0.9387,3.5,11,82,0.001578553,132.469,-6.366636874
HDACCO76,2443,3,8.544041451,0,1,0,1,0.362318841,0,2.084876543,1.079,2.8,11,82,0.002329941,195.524,-5.977302395
HDPREL79,2444,3,8.284974093,0,1,0,1,0.364785992,0,2.084876543,1.053,2.8,11,82,0.000451298,37.872,-7.618773477
 MZGLC79,2445,4,6.471502591,0,1,0,1,0.351421189,0,2.531635802,1.0855,3.4,11,82,0.0006511,54.639,-7.252237616
 MZ62680,2447,4,7.507772021,0,1,0,1,0.309477756,0,2.010416667,1.1658,2.7,11,82,0.000716294,60.11,-7.156809312
MB240D74,2448,9,23.99792746,0,0,1,1,0.221854305,1,2.084876543,1.3561,2.8,11,82,0.000160633,13.48,-8.651778424
MB300S81,2449,9,38.16580311,0,0,1,1,0.328767123,1,2.010416667,1.4616,2.7,11,82,0.000459627,38.571,-7.600484831
MB380S82,2451,9,48.11709845,0,0,1,1,0.425824176,1,1.265817901,1.5048,1.7,11,82,4.39834E-05,3.691,-9.947088105
MB380S82,2452,9,43.24663212,0,0,1,1,0.428769018,1,1.265817901,1.2993,1.7,11,82,0.000100122,8.402,-9.124515757
PG504S82,2454,14,12.33160622,0,0,1,1,0.208211144,0,2.084876543,1.3065,2.8,11,82,0.000157439,13.212,-8.671860022
PG604T82,2455,14,20.30569948,0,0,1,1,0.228571429,0,2.010416667,1.351,2.7,11,82,9.91444E-06,0.832,-11.43690837
PS924T82,2458,12,22.27979275,0,0,1,1,0.5754858,1,1.489197531,1.1457,2,11,82,0.000163815,13.747,-8.632164911
RNFUEG82,2460,24,8.803108808,0,0,1,1,0.34468264,0,1.787037037,1.1859,2.4,11,82,0.000117662,9.874,-8.96308049
 RN18i81,2461,24,7.666321244,0,0,1,1,0.362671384,0,2.15933642,1.2194,2.9,11,82,9.0076E-05,7.559,-9.230246623
RNLECA80,2462,24,5.797927461,0,0,1,1,0.28021978,0,2.15933642,0.9438,2.9,11,82,0.000239603,20.107,-8.251917516
 SA90081,2463,11,11.0880829,0,0,1,1,0.418250951,0,1.563657407,1.2596,2.1,11,82,0.000101575,8.524,-9.110099815
 SBSTD81,2464,5,6.330569948,0,1,0,1,0.324705882,0,2.382716049,1.105,3.2,11,82,0.001709121,143.426,-6.287166307
TYSTRL81,2465,1,5.780310881,0,1,0,1,0.336426914,0,2.755015432,0.918,3.7,11,82,0.000230451,19.339,-8.290861747
TYCRLA80,2466,1,6.360621762,0,1,0,1,0.324675325,0,2.084876543,1.0816,2.8,11,82,0.002087871,175.21,-6.087000275
TYTERC81,2467,1,5.179274611,0,1,0,1,0.326315789,0,2.531635802,1.0044,3.4,11,82,0.00161939,135.896,-6.341095642
TYCELI71,2468,1,7.41865285,0,1,0,1,0.369657297,0,1.861496914,1.1682,2.5,11,82,0.001378608,115.69,-6.502071329
TYSUPR82,2469,1,14.09119171,0,1,0,1,0.494542974,1,1.563657407,1.2328,2.1,11,82,0.000405706,34.046,-7.725272978
TYCRSS80,2471,1,12.69326425,0,1,0,1,0.405452639,1,1.638117284,1.2462,2.2,11,82,0.000446388,37.46,-7.629711832
VWJETT81,2472,7,8.906735751,0,0,1,1,0.369815092,0,2.084876543,1.0752,2.8,11,82,0.00024195,20.304,-8.242167618
VWQUNT82,2473,7,11.47150259,0,0,1,1,0.345794393,0,2.084876543,1.2328,2.8,11,82,0.000144117,12.094,-8.760276068
VWSCRC79,2474,7,10.51813472,0,0,1,1,0.382824625,0,2.084876543,1.0624,2.8,11,82,0.000157618,13.227,-8.670725334
VWRABB81,2475,7,7.07253886,0,0,1,1,0.386422977,0,2.233796296,0.9984,3,11,82,0.000107057,8.984,-9.057540312
VVDLGL82,2477,6,10.13989637,0,0,1,1,0.441125391,0,1.787037037,1.3124,2.4,11,82,0.0006072,50.955,-7.322042639
 VVGLE81,2478,6,16.98445596,0,0,1,1,0.42003231,0,1.71257716,1.3124,2.3,11,82,3.33063E-05,2.795,-10.22515342
AMSPIR82,2205,15,6.019076305,1,0,0,1,0.320284698,0,1.685414988,1.2096,2.1,12,83,5.20694E-05,4.441,-9.766948276
AMCONC78,2206,15,6.751004016,1,0,0,1,0.309917355,0,1.685414988,1.332,2.1,12,83,0.000134987,11.513,-8.814351021
AMALIN83,2208,15,5.61746988,1,0,0,1,0.287917738,0,2.487993554,1.066,3.1,12,83,0.001477406,126.008,-6.421482455
AMEGL-83,2209,15,7.727911647,1,0,0,1,0.263678312,0,1.926188558,1.2045,2.4,12,83,0.000365893,31.207,-7.817185424
BKSKYH82,2215,19,7.194779116,1,0,0,1,0.363022372,0,2.086704271,1.0912,2.6,12,83,0.00085588,72.998,-6.967395809
BKSKYL80,2217,19,7.748995984,1,0,0,1,0.36101083,0,2.166962127,1.274,2.7,12,83,0.001204866,102.763,-6.625402486
BKCENT82,2219,19,9.03815261,1,0,0,1,0.33809166,0,1.926188558,1.292,2.4,12,83,0.001761989,150.28,-6.245327632
BKREGA79,2221,19,9.31626506,1,0,0,1,0.350430073,0,1.685414988,1.4472,2.1,12,83,0.000889542,75.869,-6.928819683
BKLSAB76,2223,19,9.431726908,1,0,0,1,0.315366972,0,1.524899275,1.7082,1.9,12,83,0.001776938,151.555,-6.236879257
BKELCT83,2226,19,12.63654618,1,0,0,1,0.337473002,1,1.444641418,1.6872,1.8,12,83,0.000939219,80.106,-6.874477095
BKRIVE83,2229,19,15.29919679,1,0,0,1,0.346356331,1,1.364383562,1.5111,1.7,12,83,0.000625466,53.346,-7.281028854
CDCIMM82,2231,19,12.26405622,1,0,0,1,0.333459644,1,1.845930701,1.131,2.3,12,83,0.000224974,19.188,-8.303542769
CDSEVI82,2232,19,21.52610442,1,0,0,1,0.35119667,1,1.364383562,1.4555,1.7,12,83,0.000393036,33.522,-7.745625913
CDDEVI82,2233,19,16.50702811,1,0,0,1,0.33809166,1,1.364383562,1.6796,1.7,12,83,0.002063583,176.003,-6.087326812
CDELDR82,2234,19,19.41164659,1,0,0,1,0.360192102,1,1.364383562,1.4555,1.7,12,83,0.00083977,71.624,-6.986397639
CVCHEV79,2238,19,5.354417671,1,0,0,1,0.309818875,0,2.407735697,1.023,3,12,83,0.002095896,178.759,-6.071789322
CVCAVL82,2239,19,6.023092369,1,0,0,1,0.366208906,0,2.086704271,1.1418,2.6,12,83,0.003041353,259.397,-5.699468146
CVCITA80,2241,19,6.96184739,1,0,0,1,0.366387893,0,2.166962127,1.2213,2.7,12,83,0.001083116,92.379,-6.731928172
CVMALI80,2243,19,8.116465863,1,0,0,1,0.343857455,0,1.605157131,1.4089,2,12,83,0.000998335,85.148,-6.813436933
CVCLBR82,2247,19,8.241967871,1,0,0,1,0.336996337,0,1.926188558,1.2852,2.4,12,83,0.002117798,180.627,-6.061393721
CVCAMA75,2249,19,8.218875502,1,0,0,1,0.361608652,0,1.605157131,1.3536,2,12,83,0.002090116,178.266,-6.074551035
CVMNTC80,2251,19,8.586345382,1,0,0,1,0.341614907,0,1.605157131,1.4472,2,12,83,0.001240439,105.797,-6.596305689
CRLEBA83,2258,16,8.825301205,1,0,0,1,0.371394706,0,2.247219984,1.242,2.8,12,83,0.000941599,80.309,-6.871946158
CRECLA83,2260,16,9.378514056,1,0,0,1,0.363917925,0,2.006446414,1.2972,2.5,12,83,0.000413683,35.283,-7.694426591
CRCORD80,2261,16,9.618473896,1,0,0,1,0.259590424,0,1.444641418,1.5403,1.8,12,83,0.000120659,10.291,-8.926558125
CRNEWY83,2263,16,10.9939759,1,0,0,1,0.364341085,0,2.006446414,1.2648,2.5,12,83,0.001451753,123.82,-6.438998954
CRIMPE81,2266,16,18.76305221,1,0,0,1,0.34834536,1,1.284125705,1.5622,1.6,12,83,1.45035E-05,1.237,-11.04513876
DGCOLT80,2267,16,5.569277108,1,0,0,1,0.339522546,0,3.130056406,1.0143,3.9,12,83,0.000459116,39.158,-7.590223108
DGOMNI80,2268,16,5.864457831,1,0,0,1,0.296225514,0,2.728767123,1.089,3.4,12,83,0.000591523,50.451,-7.336825284
DGCHAR83,2269,16,6.404618474,1,0,0,1,0.432581684,0,2.32747784,1.1658,2.9,12,83,0.000539043,45.975,-7.429730082
DGARIE83,2270,16,6.74497992,1,0,0,1,0.415377817,0,2.32747784,1.2144,2.9,12,83,0.00139993,119.4,-6.475348651
DGCHLN81,2272,16,8.374497992,1,0,0,1,0.382116928,0,1.926188558,1.188,2.4,12,83,0.000164427,14.024,-8.617057705
 DG40083,2273,16,8.524096386,1,0,0,1,0.378726833,0,2.247219984,1.2558,2.8,12,83,0.000335244,28.593,-7.90466592
 DG60083,2274,16,8.876506024,1,0,0,1,0.372424723,0,2.006446414,1.2834,2.5,12,83,0.000397256,33.882,-7.734943952
DGDIPL80,2275,16,8.281124498,1,0,0,1,0.27100271,0,1.524899275,1.545,1.9,12,83,0.000263782,22.498,-8.144401436
DGMIRA80,2277,16,9.047188755,1,0,0,1,0.271903323,0,1.524899275,1.533,1.9,12,83,5.1788E-05,4.417,-9.77236712
FDESCO81,2279,18,5.661646586,1,0,0,1,0.347222222,0,2.648509267,1.0824,3.3,12,83,0.003826158,326.333,-5.46990952
 FDEXP82,2281,18,6.451807229,1,0,0,1,0.324675325,0,2.247219984,1.1286,2.8,12,83,0.000229499,19.574,-8.283625697
FDFRMO78,2282,18,6.149598394,1,0,0,1,0.332950631,0,1.685414988,1.3916,2.1,12,83,0.000439923,37.521,-7.632927076
FDMUST74,2284,18,7.468875502,1,0,0,1,0.317055394,0,1.765672844,1.26,2.2,12,83,0.001371509,116.976,-6.495859067
 FDLTD83,2287,18,7.808232932,1,0,0,1,0.303241548,0,1.685414988,1.3987,2.1,12,83,0.00334507,285.301,-5.604283089
FDTHNB83,2292,18,9.233935743,1,0,0,1,0.390117035,0,1.685414988,1.4256,2.1,12,83,0.001579435,134.71,-6.354703533
LCTWNC81,2294,18,16.99096386,1,0,0,1,0.320039389,1,1.364383562,1.7301,1.7,12,83,0.000699097,59.626,-7.169736132
LCMARK80,2295,18,20.31024096,1,0,0,1,0.324675325,1,1.364383562,1.7064,1.7,12,83,0.000331305,28.257,-7.916486638
LCCONT82,2296,18,21.06927711,1,0,0,1,0.349556332,1,1.364383562,1.4948,1.7,12,83,0.000160523,13.691,-8.64108917
MCLYNX81,2297,18,5.774096386,1,0,0,1,0.364203954,0,2.648509267,1.0824,3.3,12,83,0.000924798,78.876,-6.889950853
 MCLN782,2299,18,7.427710843,1,0,0,1,0.337186898,0,2.247219984,1.1286,2.8,12,83,5.50358E-05,4.694,-9.711542755
MCZEPH78,2300,18,6.571285141,1,0,0,1,0.330798479,0,1.685414988,1.3916,2.1,12,83,0.000135807,11.583,-8.808289346
MCCAPR79,2302,18,7.184738956,1,0,0,1,0.33603708,0,1.765672844,1.26,2.2,12,83,0.000266245,22.708,-8.135110567
MCCOUG81,2305,18,9.559236948,1,0,0,1,0.298866369,0,1.685414988,1.4256,2.1,12,83,0.001030988,87.933,-6.781252691
MCMARQ83,2307,18,7.924698795,1,0,0,1,0.315789474,0,2.086704271,1.3987,2.6,12,83,0.000764263,65.184,-7.080613812
MCGRDM83,2310,18,10.76104418,1,0,0,1,0.345652752,0,1.364383562,1.6264,1.7,12,83,0.001133298,96.659,-6.686638531
ODFREN82,2312,19,7.12248996,1,0,0,1,0.363937138,0,2.086704271,1.1505,2.6,12,83,0.000524716,44.753,-7.456669371
ODOMEG80,2314,19,7.706827309,1,0,0,1,0.363205685,0,2.166962127,1.281,2.7,12,83,0.000584101,49.818,-7.349451488
ODCTLC82,2320,19,8.927710843,1,0,0,1,0.338983051,0,1.926188558,1.323,2.4,12,83,0.00224786,191.72,-6.001791878
ODDELT77,2322,19,9.120481928,1,0,0,1,0.306834031,0,1.524899275,1.6863,1.9,12,83,0.002682261,228.77,-5.82511072
  OD9881,2325,19,13.17269076,1,0,0,1,0.321750322,1,1.444641418,1.7094,1.8,12,83,0.00140143,119.528,-6.474277199
ODTORN83,2327,19,15.31325301,1,0,0,1,0.376040827,1,1.364383562,1.4832,1.7,12,83,0.000489987,41.791,-7.525146847
PLCOLT83,2329,16,5.569277108,1,0,0,1,0.328036904,0,3.130056406,1.0143,3.9,12,83,0.000404655,34.513,-7.716491788
PLHORI80,2330,16,5.864457831,1,0,0,1,0.285057471,0,2.728767123,1.089,3.4,12,83,0.000665529,56.763,-7.218943147
PLTURI83,2331,16,6.404618474,1,0,0,1,0.278526505,0,2.728767123,1.1658,3.4,12,83,0.000427917,36.497,-7.660597787
PLRELI83,2332,16,6.74497992,1,0,0,1,0.404649161,0,2.32747784,1.2144,2.9,12,83,0.001843675,157.247,-6.200010035
PLSAPO78,2334,16,8.374497992,1,0,0,1,0.367242012,0,1.926188558,1.188,2.4,12,83,0.000135667,11.571,-8.809325884
PLGRNF81,2335,16,8.281124498,1,0,0,1,0.263774912,0,1.524899275,1.545,1.9,12,83,0.000177055,15.101,-8.543066886
PTT10081,2337,19,5.808232932,1,0,0,1,0.303313112,0,2.407735697,1.023,3,12,83,0.000400668,34.173,-7.726391994
PT200083,2338,19,6.647590361,1,0,0,1,0.348258706,0,2.487993554,1.2144,3.1,12,83,0.001035444,88.313,-6.77694053
PTPHOE80,2340,19,7.115461847,1,0,0,1,0.355590676,0,2.166962127,1.288,2.7,12,83,0.000285637,24.362,-8.064803311
PT600082,2342,19,8.603413655,1,0,0,1,0.3312477,0,2.006446414,1.3041,2.5,12,83,0.001084688,92.513,-6.730478677
PTFIRB72,2344,19,8.583333333,1,0,0,1,0.379310345,0,1.605157131,1.387,2,12,83,0.001064333,90.777,-6.749421903
PTBNNV80,2346,19,8.934738956,1,0,0,1,0.341933478,0,1.685414988,1.44,2.1,12,83,0.000986306,84.122,-6.825559726
PTGRNP78,2350,19,8.732931727,1,0,0,1,0.337319841,0,1.685414988,1.4746,2.1,12,83,0.001047661,89.355,-6.765210653
ARGTV681,2480,20,18.06726908,0,0,1,1,0.545518951,0,1.765672844,1.1088,2.2,12,83,3.51976E-05,3.002,-10.15854912
AD500083,2482,7,14.4126506,0,0,1,1,0.369959304,1,1.524899275,1.33,1.9,12,83,0.00034779,29.663,-7.867927374
AD400080,2484,7,11.82730924,0,0,1,1,0.344827586,0,2.487993554,1.1859,3.1,12,83,0.000154367,13.166,-8.680190103
BW320i81,2485,8,13.34337349,0,0,1,1,0.404,1,2.006446414,1.1072,2.5,12,83,0.000405898,34.619,-7.713425188
BW528e82,2486,8,24.0813253,0,0,1,1,0.409752794,1,1.765672844,1.2663,2.2,12,83,0.000187642,16.004,-8.484989161
BW733i81,2487,8,34.437751,0,0,1,1,0.526162791,0,1.524899275,1.4058,1.9,12,83,7.04303E-05,6.007,-9.464902396
BW633c81,2488,8,39.36746988,0,0,1,1,0.540298507,1,1.524899275,1.3192,1.9,12,83,3.06367E-05,2.613,-10.29732887
DTSENT83,2489,2,4.968875502,0,1,0,1,0.362162162,0,3.210314263,1.0752,4,12,83,0.002460886,209.889,-5.911249033
DTPULS83,2491,2,6.324297189,0,1,0,1,0.364116095,0,2.80902498,1.0368,3.5,12,83,0.000158565,13.524,-8.653361967
DTSTAN82,2492,2,7.227911647,0,1,0,1,0.397291196,0,2.487993554,1.1286,3.1,12,83,0.000755411,64.429,-7.09226401
DT200S81,2493,2,8.031124498,0,1,0,1,0.394584139,0,2.166962127,1.1859,2.7,12,83,0.000365318,31.158,-7.818756818
DTMAXI83,2494,2,11.09337349,0,1,0,1,0.416666667,1,1.765672844,1.2144,2.2,12,83,0.000893528,76.209,-6.924348286
DT280Z81,2496,2,17.66967871,0,1,0,1,0.605652759,0,1.605157131,1.1658,2,12,83,0.000834142,71.144,-6.99312186
HD130082,2497,3,4.918674699,0,1,0,1,0.349689791,0,3.130056406,0.9387,3.9,12,83,0.001615043,137.747,-6.332409183
HDACCO76,2500,3,7.529116466,0,1,0,1,0.356803045,0,2.56825141,1.0956,3.2,12,83,0.002600539,221.8,-5.856051777
HDPREL83,2501,3,9.68373494,0,1,0,1,0.454545455,0,2.086704271,1.139,2.6,12,83,0.000482917,41.188,-7.539680901
 MZGLC79,2502,4,6.270080321,0,1,0,1,0.351421189,0,2.728767123,1.024,3.4,12,83,0.000605006,51.601,-7.3142868
 MZ62683,2504,4,7.826305221,0,1,0,1,0.34439834,0,2.32747784,1.1926,2.9,12,83,0.000815582,69.561,-7.015623787
MB240D74,2506,9,23.89558233,0,0,1,1,0.212361331,1,2.247219984,1.3561,2.8,12,83,0.000114058,9.728,-8.982819527
MB300D75,2507,9,31.09738956,0,0,1,1,0.223188406,1,2.32747784,1.3561,2.9,12,83,0.000501407,42.765,-7.502107841
MB380S82,2511,9,48.062249,0,0,1,1,0.425824176,1,1.364383562,1.5048,1.7,12,83,6.80854E-05,5.807,-9.498763766
MB380S83,2512,9,43.20281124,0,0,1,1,0.442225392,1,1.364383562,1.2993,1.7,12,83,0.000108512,9.255,-9.032663906
 PG50580,2514,14,11.9126506,0,0,1,1,0.321192053,0,1.765672844,1.2903,2.2,12,83,0.00017342,14.791,-8.563808965
PG604T82,2517,14,19.85943775,0,0,1,1,0.228571429,0,1.765672844,1.351,2.2,12,83,5.27612E-06,0.45,-12.05633555
 PS94483,2518,12,19.0562249,0,0,1,1,0.534579439,1,1.765672844,1.173,2.2,12,83,0.000243206,20.743,-8.225619012
RNLECA80,2521,24,4.814257028,0,0,1,1,0.28021978,0,2.648509267,0.858,3.3,12,83,0.000130707,11.148,-8.846567743
 RN18i81,2522,24,8.428714859,0,0,1,1,0.362350862,0,2.166962127,1.1993,2.7,12,83,7.09696E-05,6.053,-9.457273835
RNFUEG83,2524,24,8.729919679,0,0,1,1,0.382513661,0,2.086704271,1.1859,2.6,12,83,0.000187924,16.028,-8.48349066
 SA90081,2525,11,11.09437751,0,0,1,1,0.416666667,0,1.845930701,1.2596,2.3,12,83,0.000160816,13.716,-8.639264818
 SBSTD81,2526,5,4.948795181,0,1,0,1,0.336585366,0,2.56825141,0.9577,3.2,12,83,0.001769762,150.943,-6.24092557
TYSTAR83,2528,1,5.821285141,0,1,0,1,0.33048433,0,3.531345689,0.924,4.4,12,83,7.87548E-05,6.717,-9.353186226
